Start time          	End time            	ID	Val
20-Nov-2008 01:49:30	20-Nov-2008 01:49:31	5	1
20-Nov-2008 01:49:33	20-Nov-2008 01:49:58	5	1
20-Nov-2008 01:50:18	20-Nov-2008 01:50:19	5	1
20-Nov-2008 01:50:24	20-Nov-2008 01:50:25	5	1
20-Nov-2008 01:50:27	20-Nov-2008 01:50:28	5	1
20-Nov-2008 01:50:31	20-Nov-2008 01:50:32	5	1
20-Nov-2008 01:51:15	20-Nov-2008 01:51:16	5	1
20-Nov-2008 01:51:48	20-Nov-2008 01:51:49	5	1
20-Nov-2008 01:51:52	20-Nov-2008 01:51:54	5	1
20-Nov-2008 01:51:56	20-Nov-2008 01:51:57	5	1
20-Nov-2008 01:52:00	20-Nov-2008 01:52:01	5	1
20-Nov-2008 01:52:03	20-Nov-2008 01:52:06	5	1
20-Nov-2008 01:52:08	20-Nov-2008 01:52:09	5	1
20-Nov-2008 01:52:12	20-Nov-2008 01:52:14	5	1
20-Nov-2008 01:52:15	20-Nov-2008 01:52:16	5	1
20-Nov-2008 01:52:19	20-Nov-2008 01:52:23	5	1
20-Nov-2008 01:52:25	20-Nov-2008 01:52:26	5	1
20-Nov-2008 01:52:29	20-Nov-2008 01:52:30	5	1
20-Nov-2008 01:52:33	20-Nov-2008 01:52:35	5	1
20-Nov-2008 01:52:38	20-Nov-2008 01:52:39	5	1
20-Nov-2008 01:52:42	20-Nov-2008 01:52:45	5	1
20-Nov-2008 01:52:46	20-Nov-2008 01:52:47	5	1
20-Nov-2008 01:52:58	20-Nov-2008 01:52:59	5	1
20-Nov-2008 01:53:52	20-Nov-2008 01:55:10	5	1
20-Nov-2008 01:55:11	20-Nov-2008 01:55:12	5	1
20-Nov-2008 01:55:13	20-Nov-2008 01:55:14	5	1
20-Nov-2008 01:55:16	20-Nov-2008 01:55:17	5	1
20-Nov-2008 01:55:19	20-Nov-2008 01:55:20	5	1
20-Nov-2008 01:55:28	20-Nov-2008 01:55:31	5	1
20-Nov-2008 01:55:33	20-Nov-2008 01:55:34	5	1
20-Nov-2008 01:55:38	20-Nov-2008 01:55:39	5	1
20-Nov-2008 01:55:42	20-Nov-2008 01:55:43	5	1
20-Nov-2008 01:55:47	20-Nov-2008 01:55:49	5	1
20-Nov-2008 01:55:52	20-Nov-2008 01:55:53	5	1
20-Nov-2008 01:55:54	20-Nov-2008 01:55:55	5	1
20-Nov-2008 01:56:35	20-Nov-2008 01:56:36	5	1
20-Nov-2008 01:57:35	20-Nov-2008 01:57:37	5	1
20-Nov-2008 01:57:38	20-Nov-2008 01:57:39	5	1
20-Nov-2008 01:57:41	20-Nov-2008 01:57:42	5	1
20-Nov-2008 01:57:44	20-Nov-2008 01:57:45	5	1
20-Nov-2008 01:57:48	20-Nov-2008 01:57:49	5	1
20-Nov-2008 01:57:51	20-Nov-2008 01:57:52	5	1
20-Nov-2008 01:57:54	20-Nov-2008 01:57:55	5	1
20-Nov-2008 01:58:13	20-Nov-2008 01:58:14	5	1
20-Nov-2008 01:58:16	20-Nov-2008 01:58:17	5	1
20-Nov-2008 01:58:19	20-Nov-2008 01:58:20	5	1
20-Nov-2008 01:58:21	20-Nov-2008 01:58:22	5	1
20-Nov-2008 01:58:23	20-Nov-2008 01:58:24	5	1
20-Nov-2008 02:00:06	20-Nov-2008 02:00:07	5	1
20-Nov-2008 02:00:47	20-Nov-2008 02:00:49	5	1
20-Nov-2008 02:00:50	20-Nov-2008 02:00:51	5	1
20-Nov-2008 02:01:20	20-Nov-2008 02:01:21	5	1
20-Nov-2008 02:08:23	20-Nov-2008 02:08:24	5	1
20-Nov-2008 02:08:59	20-Nov-2008 02:09:00	5	1
20-Nov-2008 02:09:01	20-Nov-2008 02:09:02	5	1
20-Nov-2008 02:09:04	20-Nov-2008 02:09:05	5	1
20-Nov-2008 02:09:29	20-Nov-2008 02:09:41	5	1
20-Nov-2008 02:09:44	20-Nov-2008 02:09:47	5	1
20-Nov-2008 02:09:48	20-Nov-2008 02:09:49	5	1
20-Nov-2008 02:09:50	20-Nov-2008 02:09:53	5	1
20-Nov-2008 02:09:54	20-Nov-2008 02:09:55	5	1
20-Nov-2008 02:09:58	20-Nov-2008 02:09:59	5	1
20-Nov-2008 02:10:01	20-Nov-2008 02:10:05	5	1
20-Nov-2008 02:10:07	20-Nov-2008 02:10:09	5	1
20-Nov-2008 02:10:11	20-Nov-2008 02:10:13	5	1
20-Nov-2008 02:10:19	20-Nov-2008 02:10:20	5	1
20-Nov-2008 02:10:22	20-Nov-2008 02:10:23	5	1
20-Nov-2008 02:10:24	20-Nov-2008 02:10:25	5	1
20-Nov-2008 02:10:58	20-Nov-2008 02:10:59	5	1
20-Nov-2008 02:11:27	20-Nov-2008 02:11:28	5	1
20-Nov-2008 02:11:30	20-Nov-2008 02:11:47	5	1
20-Nov-2008 02:11:51	20-Nov-2008 02:11:52	5	1
20-Nov-2008 02:11:53	20-Nov-2008 02:11:54	5	1
20-Nov-2008 02:12:18	20-Nov-2008 02:12:19	5	1
20-Nov-2008 02:12:49	20-Nov-2008 02:12:51	5	1
20-Nov-2008 02:12:52	20-Nov-2008 02:12:53	5	1
20-Nov-2008 02:12:54	20-Nov-2008 02:12:55	5	1
20-Nov-2008 02:12:56	20-Nov-2008 02:12:57	5	1
20-Nov-2008 02:12:58	20-Nov-2008 02:12:59	5	1
20-Nov-2008 02:13:00	20-Nov-2008 02:13:01	5	1
20-Nov-2008 02:13:03	20-Nov-2008 02:13:05	5	1
20-Nov-2008 02:13:06	20-Nov-2008 02:13:07	5	1
20-Nov-2008 02:13:08	20-Nov-2008 02:13:09	5	1
20-Nov-2008 02:13:10	20-Nov-2008 02:13:11	5	1
20-Nov-2008 02:13:13	20-Nov-2008 02:13:15	5	1
20-Nov-2008 02:13:16	20-Nov-2008 02:13:17	5	1
20-Nov-2008 02:13:18	20-Nov-2008 02:13:19	5	1
20-Nov-2008 02:13:20	20-Nov-2008 02:13:21	5	1
20-Nov-2008 02:13:32	20-Nov-2008 02:13:33	5	1
20-Nov-2008 02:13:34	20-Nov-2008 02:13:35	5	1
20-Nov-2008 02:13:39	20-Nov-2008 02:13:40	5	1
20-Nov-2008 02:13:53	20-Nov-2008 02:17:51	5	1
20-Nov-2008 02:17:55	20-Nov-2008 02:18:00	5	1
20-Nov-2008 02:18:01	20-Nov-2008 02:18:02	5	1
20-Nov-2008 02:18:03	20-Nov-2008 02:18:04	5	1
20-Nov-2008 02:18:06	20-Nov-2008 02:19:06	5	1
20-Nov-2008 02:19:07	20-Nov-2008 02:19:08	5	1
20-Nov-2008 02:19:35	20-Nov-2008 02:19:36	5	1
20-Nov-2008 02:19:37	20-Nov-2008 02:23:53	5	1
20-Nov-2008 02:23:54	20-Nov-2008 02:23:55	5	1
20-Nov-2008 02:24:34	20-Nov-2008 02:24:35	5	1
20-Nov-2008 02:25:06	20-Nov-2008 02:25:07	5	1
20-Nov-2008 02:25:09	20-Nov-2008 02:25:11	5	1
20-Nov-2008 02:25:14	20-Nov-2008 02:25:15	5	1
20-Nov-2008 02:25:17	20-Nov-2008 02:25:18	5	1
20-Nov-2008 02:25:39	20-Nov-2008 02:29:11	5	1
20-Nov-2008 02:29:27	20-Nov-2008 02:29:28	5	1
20-Nov-2008 02:29:40	20-Nov-2008 02:29:41	5	1
20-Nov-2008 02:29:55	20-Nov-2008 02:29:56	5	1
20-Nov-2008 02:30:00	20-Nov-2008 02:30:01	5	1
20-Nov-2008 02:30:37	20-Nov-2008 02:30:39	5	1
20-Nov-2008 02:30:40	20-Nov-2008 02:30:41	5	1
20-Nov-2008 02:30:42	20-Nov-2008 02:30:43	5	1
20-Nov-2008 02:30:49	20-Nov-2008 02:30:50	5	1
20-Nov-2008 02:30:53	20-Nov-2008 02:30:54	5	1
20-Nov-2008 02:30:55	20-Nov-2008 02:30:56	5	1
20-Nov-2008 02:30:58	20-Nov-2008 02:30:59	5	1
20-Nov-2008 02:31:01	20-Nov-2008 02:31:02	5	1
20-Nov-2008 02:31:02	20-Nov-2008 02:31:03	5	1
20-Nov-2008 02:31:05	20-Nov-2008 02:31:06	5	1
20-Nov-2008 02:31:08	20-Nov-2008 02:31:11	5	1
20-Nov-2008 02:31:14	20-Nov-2008 02:31:15	5	1
20-Nov-2008 02:31:16	20-Nov-2008 02:31:17	5	1
20-Nov-2008 02:31:18	20-Nov-2008 02:31:19	5	1
20-Nov-2008 02:31:22	20-Nov-2008 02:31:23	5	1
20-Nov-2008 02:32:27	20-Nov-2008 02:33:50	5	1
20-Nov-2008 02:33:52	20-Nov-2008 02:33:53	5	1
20-Nov-2008 02:33:55	20-Nov-2008 02:33:56	5	1
20-Nov-2008 02:33:58	20-Nov-2008 02:33:59	5	1
20-Nov-2008 02:34:00	20-Nov-2008 02:34:01	5	1
20-Nov-2008 02:34:02	20-Nov-2008 02:34:03	5	1
20-Nov-2008 02:34:05	20-Nov-2008 02:34:06	5	1
20-Nov-2008 02:34:07	20-Nov-2008 02:34:08	5	1
20-Nov-2008 02:34:10	20-Nov-2008 02:34:22	5	1
20-Nov-2008 02:34:25	20-Nov-2008 02:34:26	5	1
20-Nov-2008 02:34:32	20-Nov-2008 02:34:33	5	1
20-Nov-2008 02:34:34	20-Nov-2008 02:34:35	5	1
20-Nov-2008 02:34:36	20-Nov-2008 02:34:37	5	1
20-Nov-2008 02:34:55	20-Nov-2008 02:35:04	5	1
20-Nov-2008 02:35:07	20-Nov-2008 02:35:08	5	1
20-Nov-2008 02:36:55	20-Nov-2008 02:36:56	5	1
20-Nov-2008 02:37:36	20-Nov-2008 02:37:37	5	1
20-Nov-2008 02:37:42	20-Nov-2008 02:37:43	5	1
20-Nov-2008 02:37:45	20-Nov-2008 02:37:46	5	1
20-Nov-2008 02:37:48	20-Nov-2008 02:37:49	5	1
20-Nov-2008 02:38:05	20-Nov-2008 02:38:06	5	1
20-Nov-2008 02:38:13	20-Nov-2008 02:38:14	5	1
20-Nov-2008 02:38:21	20-Nov-2008 02:38:24	5	1
20-Nov-2008 02:38:26	20-Nov-2008 02:38:27	5	1
20-Nov-2008 02:38:29	20-Nov-2008 02:38:30	5	1
20-Nov-2008 02:38:38	20-Nov-2008 02:38:39	5	1
20-Nov-2008 02:38:41	20-Nov-2008 02:38:44	5	1
20-Nov-2008 02:38:45	20-Nov-2008 02:38:46	5	1
20-Nov-2008 02:38:46	20-Nov-2008 02:38:47	5	1
20-Nov-2008 02:38:48	20-Nov-2008 02:38:49	5	1
20-Nov-2008 02:38:51	20-Nov-2008 02:38:52	5	1
20-Nov-2008 02:38:54	20-Nov-2008 02:38:56	5	1
20-Nov-2008 02:38:57	20-Nov-2008 02:38:58	5	1
20-Nov-2008 02:39:00	20-Nov-2008 02:39:01	5	1
20-Nov-2008 02:39:02	20-Nov-2008 02:39:03	5	1
20-Nov-2008 02:39:06	20-Nov-2008 02:39:07	5	1
20-Nov-2008 02:39:10	20-Nov-2008 02:39:12	5	1
20-Nov-2008 02:39:14	20-Nov-2008 02:39:15	5	1
20-Nov-2008 02:39:15	20-Nov-2008 02:39:16	5	1
20-Nov-2008 02:39:22	20-Nov-2008 02:39:23	5	1
20-Nov-2008 02:39:24	20-Nov-2008 02:39:25	5	1
20-Nov-2008 02:39:27	20-Nov-2008 02:39:28	5	1
20-Nov-2008 02:39:30	20-Nov-2008 02:39:32	5	1
20-Nov-2008 02:39:34	20-Nov-2008 02:39:36	5	1
20-Nov-2008 02:39:37	20-Nov-2008 02:39:38	5	1
20-Nov-2008 02:39:41	20-Nov-2008 02:39:42	5	1
20-Nov-2008 02:39:44	20-Nov-2008 02:39:45	5	1
20-Nov-2008 02:39:46	20-Nov-2008 02:39:47	5	1
20-Nov-2008 02:39:49	20-Nov-2008 02:39:50	5	1
20-Nov-2008 02:39:52	20-Nov-2008 02:39:53	5	1
20-Nov-2008 02:39:54	20-Nov-2008 02:39:55	5	1
20-Nov-2008 02:39:56	20-Nov-2008 02:39:57	5	1
20-Nov-2008 02:39:57	20-Nov-2008 02:39:58	5	1
20-Nov-2008 02:39:59	20-Nov-2008 02:40:00	5	1
20-Nov-2008 02:40:03	20-Nov-2008 02:40:05	5	1
20-Nov-2008 02:40:06	20-Nov-2008 02:40:07	5	1
20-Nov-2008 02:40:08	20-Nov-2008 02:40:09	5	1
20-Nov-2008 02:40:10	20-Nov-2008 02:40:11	5	1
20-Nov-2008 02:40:15	20-Nov-2008 02:40:16	5	1
20-Nov-2008 02:40:16	20-Nov-2008 02:40:17	5	1
20-Nov-2008 02:40:26	20-Nov-2008 02:40:27	5	1
20-Nov-2008 02:40:30	20-Nov-2008 02:40:35	5	1
20-Nov-2008 02:40:36	20-Nov-2008 02:40:37	5	1
20-Nov-2008 02:40:38	20-Nov-2008 02:40:39	5	1
20-Nov-2008 02:40:43	20-Nov-2008 02:40:45	5	1
20-Nov-2008 02:40:47	20-Nov-2008 02:40:48	5	1
20-Nov-2008 02:40:49	20-Nov-2008 02:40:50	5	1
20-Nov-2008 02:41:00	20-Nov-2008 02:41:17	5	1
20-Nov-2008 02:41:31	20-Nov-2008 02:41:32	5	1
20-Nov-2008 02:41:33	20-Nov-2008 02:41:34	5	1
20-Nov-2008 02:41:39	20-Nov-2008 02:41:41	5	1
20-Nov-2008 02:41:44	20-Nov-2008 02:41:45	5	1
20-Nov-2008 03:16:26	20-Nov-2008 03:16:27	5	1
20-Nov-2008 03:16:27	20-Nov-2008 03:16:28	5	1
20-Nov-2008 03:16:34	20-Nov-2008 03:16:37	5	1
20-Nov-2008 03:16:38	20-Nov-2008 03:16:39	5	1
20-Nov-2008 03:18:08	20-Nov-2008 03:18:09	5	1
20-Nov-2008 03:18:48	20-Nov-2008 03:34:50	5	1
20-Nov-2008 03:38:23	20-Nov-2008 03:38:24	5	1
20-Nov-2008 03:49:06	20-Nov-2008 03:49:07	5	1
20-Nov-2008 05:20:27	20-Nov-2008 05:20:28	5	1
20-Nov-2008 05:20:28	20-Nov-2008 05:20:29	5	1
20-Nov-2008 05:20:32	20-Nov-2008 05:20:33	5	1
20-Nov-2008 05:20:42	20-Nov-2008 05:20:43	5	1
20-Nov-2008 05:20:53	20-Nov-2008 05:20:54	5	1
20-Nov-2008 05:21:02	20-Nov-2008 05:21:03	5	1
20-Nov-2008 05:21:08	20-Nov-2008 05:21:09	5	1
20-Nov-2008 05:21:24	20-Nov-2008 05:21:25	5	1
20-Nov-2008 05:21:29	20-Nov-2008 05:21:30	5	1
20-Nov-2008 05:21:35	20-Nov-2008 05:21:36	5	1
20-Nov-2008 05:21:40	20-Nov-2008 05:21:41	5	1
20-Nov-2008 05:21:44	20-Nov-2008 05:21:45	5	1
20-Nov-2008 05:21:50	20-Nov-2008 05:21:51	5	1
20-Nov-2008 05:22:12	20-Nov-2008 05:22:13	5	1
20-Nov-2008 05:22:15	20-Nov-2008 05:22:18	5	1
20-Nov-2008 05:22:24	20-Nov-2008 05:22:25	5	1
20-Nov-2008 05:22:27	20-Nov-2008 05:22:28	5	1
20-Nov-2008 05:22:33	20-Nov-2008 05:22:34	5	1
20-Nov-2008 05:22:38	20-Nov-2008 05:22:39	5	1
20-Nov-2008 05:23:09	20-Nov-2008 05:23:10	5	1
20-Nov-2008 05:23:12	20-Nov-2008 05:23:13	5	1
20-Nov-2008 05:23:16	20-Nov-2008 05:23:17	5	1
20-Nov-2008 05:23:18	20-Nov-2008 05:23:19	5	1
20-Nov-2008 05:23:20	20-Nov-2008 05:23:21	5	1
20-Nov-2008 05:23:26	20-Nov-2008 05:23:27	5	1
20-Nov-2008 05:23:29	20-Nov-2008 05:23:30	5	1
20-Nov-2008 05:23:31	20-Nov-2008 05:23:32	5	1
20-Nov-2008 05:23:33	20-Nov-2008 05:23:34	5	1
20-Nov-2008 05:23:36	20-Nov-2008 05:28:16	5	1
20-Nov-2008 05:31:31	20-Nov-2008 05:31:32	5	1
20-Nov-2008 05:31:35	20-Nov-2008 05:31:36	5	1
20-Nov-2008 05:45:46	20-Nov-2008 05:45:47	5	1
20-Nov-2008 05:45:49	20-Nov-2008 05:45:51	5	1
20-Nov-2008 06:25:57	20-Nov-2008 06:26:00	5	1
20-Nov-2008 06:28:06	20-Nov-2008 06:28:07	5	1
20-Nov-2008 06:29:42	20-Nov-2008 06:29:43	5	1
20-Nov-2008 06:29:51	20-Nov-2008 06:29:52	5	1
20-Nov-2008 06:30:08	20-Nov-2008 06:30:09	5	1
20-Nov-2008 06:30:26	20-Nov-2008 06:30:27	5	1
20-Nov-2008 06:30:38	20-Nov-2008 06:30:39	5	1
20-Nov-2008 06:30:54	20-Nov-2008 06:30:55	5	1
20-Nov-2008 06:30:57	20-Nov-2008 06:30:58	5	1
20-Nov-2008 06:31:49	20-Nov-2008 06:32:52	5	1
20-Nov-2008 06:47:15	20-Nov-2008 06:47:16	5	1
20-Nov-2008 06:48:35	20-Nov-2008 06:48:36	5	1
20-Nov-2008 06:49:36	20-Nov-2008 06:49:37	5	1
20-Nov-2008 06:49:52	20-Nov-2008 06:49:53	5	1
20-Nov-2008 06:50:08	20-Nov-2008 06:50:09	5	1
20-Nov-2008 06:50:20	20-Nov-2008 06:50:21	5	1
20-Nov-2008 06:51:12	20-Nov-2008 06:51:13	5	1
20-Nov-2008 06:51:17	20-Nov-2008 06:51:18	5	1
20-Nov-2008 06:51:30	20-Nov-2008 06:51:31	5	1
20-Nov-2008 06:51:49	20-Nov-2008 06:51:50	5	1
20-Nov-2008 06:52:08	20-Nov-2008 06:52:09	5	1
20-Nov-2008 06:52:36	20-Nov-2008 06:52:37	5	1
20-Nov-2008 06:52:44	20-Nov-2008 06:52:45	5	1
20-Nov-2008 06:52:47	20-Nov-2008 06:52:48	5	1
20-Nov-2008 06:52:50	20-Nov-2008 06:52:51	5	1
20-Nov-2008 06:52:53	20-Nov-2008 06:52:54	5	1
20-Nov-2008 06:52:55	20-Nov-2008 06:52:56	5	1
20-Nov-2008 06:53:02	20-Nov-2008 06:53:03	5	1
20-Nov-2008 06:53:04	20-Nov-2008 06:53:05	5	1
20-Nov-2008 06:53:12	20-Nov-2008 06:53:13	5	1
20-Nov-2008 06:53:23	20-Nov-2008 06:53:24	5	1
20-Nov-2008 06:55:29	20-Nov-2008 06:55:30	5	1
20-Nov-2008 06:55:47	20-Nov-2008 06:55:48	5	1
20-Nov-2008 06:56:05	20-Nov-2008 06:56:06	5	1
20-Nov-2008 06:56:43	20-Nov-2008 06:56:44	5	1
20-Nov-2008 06:56:46	20-Nov-2008 06:56:47	5	1
20-Nov-2008 06:56:48	20-Nov-2008 06:56:49	5	1
20-Nov-2008 06:56:51	20-Nov-2008 06:56:52	5	1
20-Nov-2008 06:59:55	20-Nov-2008 06:59:56	5	1
20-Nov-2008 07:00:02	20-Nov-2008 07:00:03	5	1
20-Nov-2008 07:00:10	20-Nov-2008 07:00:11	5	1
20-Nov-2008 07:00:13	20-Nov-2008 07:00:14	5	1
20-Nov-2008 07:00:18	20-Nov-2008 07:00:19	5	1
20-Nov-2008 07:01:00	20-Nov-2008 07:01:01	5	1
20-Nov-2008 07:01:09	20-Nov-2008 07:01:10	5	1
20-Nov-2008 07:01:12	20-Nov-2008 07:01:13	5	1
20-Nov-2008 07:01:25	20-Nov-2008 07:01:26	5	1
20-Nov-2008 07:01:32	20-Nov-2008 07:01:33	5	1
20-Nov-2008 07:01:40	20-Nov-2008 07:01:41	5	1
20-Nov-2008 07:01:48	20-Nov-2008 07:01:49	5	1
20-Nov-2008 07:01:52	20-Nov-2008 07:01:53	5	1
20-Nov-2008 07:02:03	20-Nov-2008 07:02:04	5	1
20-Nov-2008 07:02:09	20-Nov-2008 07:02:10	5	1
20-Nov-2008 07:02:21	20-Nov-2008 07:02:22	5	1
20-Nov-2008 07:02:40	20-Nov-2008 07:02:41	5	1
20-Nov-2008 07:02:53	20-Nov-2008 07:02:54	5	1
20-Nov-2008 07:06:34	20-Nov-2008 07:06:35	5	1
20-Nov-2008 07:09:12	20-Nov-2008 07:09:13	5	1
20-Nov-2008 07:12:46	20-Nov-2008 07:17:31	5	1
20-Nov-2008 07:17:32	20-Nov-2008 07:17:33	5	1
20-Nov-2008 07:17:34	20-Nov-2008 07:17:35	5	1
20-Nov-2008 07:17:36	20-Nov-2008 07:17:37	5	1
20-Nov-2008 07:17:39	20-Nov-2008 07:17:40	5	1
20-Nov-2008 07:17:41	20-Nov-2008 07:17:42	5	1
20-Nov-2008 07:17:43	20-Nov-2008 07:17:44	5	1
20-Nov-2008 07:17:46	20-Nov-2008 07:17:47	5	1
20-Nov-2008 07:17:54	20-Nov-2008 07:17:56	5	1
20-Nov-2008 07:17:57	20-Nov-2008 07:17:58	5	1
20-Nov-2008 07:17:59	20-Nov-2008 07:18:00	5	1
20-Nov-2008 07:18:16	20-Nov-2008 07:18:17	5	1
20-Nov-2008 07:18:24	20-Nov-2008 07:18:25	5	1
20-Nov-2008 07:18:31	20-Nov-2008 07:18:32	5	1
20-Nov-2008 07:18:32	20-Nov-2008 07:18:33	5	1
20-Nov-2008 07:18:35	20-Nov-2008 07:18:36	5	1
20-Nov-2008 07:18:38	20-Nov-2008 07:18:42	5	1
20-Nov-2008 07:18:43	20-Nov-2008 07:18:44	5	1
20-Nov-2008 07:18:46	20-Nov-2008 07:18:47	5	1
20-Nov-2008 07:18:49	20-Nov-2008 07:18:50	5	1
20-Nov-2008 07:18:53	20-Nov-2008 07:18:54	5	1
20-Nov-2008 07:18:55	20-Nov-2008 07:18:56	5	1
20-Nov-2008 07:18:59	20-Nov-2008 07:19:01	5	1
20-Nov-2008 07:19:03	20-Nov-2008 07:19:04	5	1
20-Nov-2008 07:19:06	20-Nov-2008 07:19:07	5	1
20-Nov-2008 07:19:08	20-Nov-2008 07:19:09	5	1
20-Nov-2008 07:19:11	20-Nov-2008 07:19:13	5	1
20-Nov-2008 07:19:14	20-Nov-2008 07:19:15	5	1
20-Nov-2008 07:19:16	20-Nov-2008 07:19:17	5	1
20-Nov-2008 07:19:21	20-Nov-2008 07:19:23	5	1
20-Nov-2008 07:19:24	20-Nov-2008 07:19:25	5	1
20-Nov-2008 07:19:27	20-Nov-2008 07:19:28	5	1
20-Nov-2008 07:19:30	20-Nov-2008 07:19:37	5	1
20-Nov-2008 07:19:38	20-Nov-2008 07:19:39	5	1
20-Nov-2008 07:19:45	20-Nov-2008 07:19:46	5	1
20-Nov-2008 07:19:49	20-Nov-2008 07:20:04	5	1
20-Nov-2008 07:20:06	20-Nov-2008 07:20:07	5	1
20-Nov-2008 07:20:15	20-Nov-2008 07:20:16	5	1
20-Nov-2008 07:21:56	20-Nov-2008 07:21:57	5	1
20-Nov-2008 07:22:00	20-Nov-2008 07:22:14	5	1
20-Nov-2008 07:22:18	20-Nov-2008 07:22:19	5	1
20-Nov-2008 07:22:42	20-Nov-2008 07:22:43	5	1
20-Nov-2008 07:22:44	20-Nov-2008 07:22:45	5	1
20-Nov-2008 07:22:47	20-Nov-2008 07:22:49	5	1
20-Nov-2008 07:22:57	20-Nov-2008 07:22:59	5	1
20-Nov-2008 07:23:01	20-Nov-2008 07:23:02	5	1
20-Nov-2008 07:23:03	20-Nov-2008 07:23:04	5	1
20-Nov-2008 07:23:04	20-Nov-2008 07:23:05	5	1
20-Nov-2008 07:23:09	20-Nov-2008 07:23:10	5	1
20-Nov-2008 07:23:12	20-Nov-2008 07:23:15	5	1
